date,demand,sku,supermarket,promotion,year,month,quarter,week_of_year,day_of_week,day_of_month,is_weekend,lag_1,lag_7,lag_14,lag_28,lag_56,demand_change_1,demand_change_7,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,target
2019-11-19,68.0,0,0,0,2019,11,4,47,1,19,0,67.0,68.0,68.0,71.0,69.0,1.0,0.0,68.85714285714286,2.1157009420498714,68.71428571428571,1.8575654633281093,69.10714285714286,1.8725954599469585,68.0
2019-11-20,69.0,0,0,0,2019,11,4,47,2,20,0,68.0,73.0,69.0,71.0,71.0,1.0,-4.0,68.85714285714286,2.1157009420498714,68.71428571428571,1.8575654633281093,69.0,1.8459164139818482,70.0
2019-11-21,71.0,0,0,0,2019,11,4,47,3,21,0,69.0,70.0,70.0,73.0,71.0,2.0,1.0,68.28571428571429,1.1126972805285067,68.71428571428571,1.8575654633281093,68.92857142857143,1.8038758976072742,71.0
2019-11-22,69.0,0,0,0,2019,11,4,47,4,22,0,71.0,69.0,71.0,70.0,71.0,-2.0,0.0,68.42857142857143,1.3972762620116463,68.78571428571429,1.9286731759891678,68.85714285714286,1.671421788074747,69.0
2019-11-23,66.0,0,0,0,2019,11,4,47,5,23,1,69.0,68.0,69.0,70.0,69.0,-3.0,-2.0,68.42857142857143,1.3972762620116463,68.64285714285714,1.8232322463624173,68.82142857142857,1.6567163289800653,67.0
2019-11-24,68.0,0,0,0,2019,11,4,47,6,24,1,66.0,67.0,67.0,66.0,69.0,2.0,1.0,68.14285714285714,1.6761634196951416,68.42857142857143,1.9499225118444385,68.67857142857143,1.722478219581136,65.0
2019-11-25,68.0,0,0,0,2019,11,4,48,0,25,0,68.0,67.0,66.0,68.0,69.0,0.0,1.0,68.28571428571429,1.603567451474638,68.5,1.9115036368906222,68.75,1.6471074533749004,64.0
2019-11-26,68.0,0,0,0,2019,11,4,48,1,26,0,68.0,68.0,68.0,69.0,69.0,0.0,0.0,68.42857142857143,1.511857892037004,68.64285714285714,1.780541959721699,68.75,1.6471074533749004,67.0
2019-11-27,70.0,0,0,0,2019,11,4,48,2,27,0,68.0,69.0,73.0,69.0,72.0,2.0,1.0,68.42857142857143,1.511857892037004,68.64285714285714,1.780541959721699,68.71428571428571,1.652319197418863,70.0
2019-11-28,71.0,0,0,0,2019,11,4,48,3,28,0,70.0,71.0,70.0,71.0,71.0,1.0,0.0,68.57142857142857,1.6183471874254602,68.42857142857143,1.3424596091494612,68.75,1.6694421334796914,70.0
2019-11-29,69.0,0,0,0,2019,11,4,48,4,29,0,71.0,69.0,69.0,71.0,71.0,-2.0,0.0,68.57142857142857,1.6183471874254602,68.5,1.4544361847068215,68.75,1.6694421334796914,71.0
2019-11-30,66.0,0,0,0,2019,11,4,48,5,30,1,69.0,66.0,68.0,68.0,68.0,-3.0,0.0,68.57142857142857,1.6183471874254602,68.5,1.4544361847068215,68.67857142857143,1.6113847605587654,67.0
2019-12-01,67.0,0,0,0,2019,12,4,48,6,1,1,66.0,68.0,67.0,67.0,65.0,1.0,-1.0,68.57142857142857,1.6183471874254602,68.35714285714286,1.598419549099978,68.60714285714286,1.685214256392127,67.0
2019-12-02,71.0,0,0,0,2019,12,4,49,0,2,0,67.0,68.0,67.0,69.0,69.0,4.0,3.0,68.42857142857143,1.7182493859685333,68.35714285714286,1.598419549099978,68.60714285714286,1.685214256392127,68.0
2019-12-03,69.0,0,0,0,2019,12,4,49,1,3,0,71.0,68.0,68.0,68.0,69.0,-2.0,1.0,68.85714285714286,1.9518001458971348,68.64285714285714,1.6919330254585376,68.67857142857143,1.7438478405541793,68.0
2019-12-04,68.0,0,0,0,2019,12,4,49,2,4,0,69.0,70.0,69.0,69.0,71.0,-1.0,-2.0,69.0,1.9148542155127442,68.71428571428571,1.683794772282166,68.71428571428571,1.7396709535010382,71.0
2019-12-05,71.0,0,0,0,2019,12,4,49,3,5,0,68.0,71.0,71.0,70.0,70.0,3.0,0.0,68.71428571428571,1.8898223650462105,68.64285714285714,1.6919330254585376,68.67857142857143,1.7438478405541793,69.0
2019-12-06,69.0,0,0,0,2019,12,4,49,4,6,0,71.0,69.0,69.0,71.0,70.0,-2.0,0.0,68.71428571428571,1.8898223650462105,68.64285714285714,1.6919330254585376,68.71428571428571,1.7817416127495478,70.0
2019-12-07,71.0,0,0,0,2019,12,4,49,5,7,1,69.0,66.0,66.0,69.0,71.0,2.0,5.0,68.71428571428571,1.8898223650462105,68.64285714285714,1.6919330254585376,68.64285714285714,1.725930467555446,68.0
2019-12-08,65.0,0,0,0,2019,12,4,49,6,8,1,71.0,67.0,68.0,67.0,67.0,-6.0,-2.0,69.42857142857143,1.6183471874254403,69.0,1.617215080125253,68.71428571428571,1.7817416127495478,67.0
2019-12-09,65.0,0,0,0,2019,12,4,50,0,9,0,65.0,71.0,68.0,66.0,68.0,0.0,-6.0,69.14285714285714,2.1930626551751886,68.78571428571429,1.9286731759891658,68.64285714285714,1.8898223650461843,69.0
2019-12-10,68.0,0,0,0,2019,12,4,50,1,10,0,65.0,69.0,68.0,68.0,68.0,3.0,-1.0,68.28571428571429,2.4976179127511773,68.57142857142857,2.17376970382666,68.60714285714286,1.950105138937445,70.0
2019-12-11,69.0,0,0,0,2019,12,4,50,2,11,0,68.0,68.0,70.0,73.0,70.0,1.0,1.0,68.14285714285714,2.4784787961282753,68.57142857142857,2.17376970382666,68.60714285714286,1.950105138937445,70.0
2019-12-12,70.0,0,0,0,2019,12,4,50,3,12,0,69.0,71.0,71.0,70.0,72.0,1.0,-1.0,68.28571428571429,2.4976179127511773,68.5,2.139374459257425,68.46428571428571,1.7529265023815157,13.8
2019-12-13,69.0,0,0,0,2019,12,4,50,4,13,0,70.0,69.0,69.0,69.0,71.0,-1.0,0.0,68.14285714285714,2.340126166724947,68.42857142857143,2.0648816585306258,68.46428571428571,1.7529265023815157,71.0
2019-12-14,68.0,0,0,0,2019,12,4,50,5,14,1,69.0,71.0,66.0,68.0,68.0,-1.0,-3.0,68.14285714285714,2.340126166724947,68.42857142857143,2.0648816585306258,68.46428571428571,1.7529265023815157,68.0
2019-12-15,68.0,0,0,0,2019,12,4,50,6,15,1,68.0,65.0,67.0,67.0,69.0,0.0,3.0,67.71428571428571,1.976047040118798,68.57142857142857,1.9499225118444379,68.46428571428571,1.7529265023815157,67.0
2019-12-16,66.0,0,0,0,2019,12,4,51,0,16,0,68.0,65.0,71.0,67.0,67.0,-2.0,1.0,68.14285714285714,1.5735915849389879,68.64285714285714,1.905746082737165,68.5,1.7320508075689274,66.0
2019-12-17,71.0,0,0,0,2019,12,4,51,1,17,0,66.0,68.0,69.0,68.0,71.0,5.0,3.0,68.28571428571429,1.2535663410561388,68.28571428571429,1.898524586197273,68.46428571428571,1.773929366357513,70.0
2019-12-18,72.0,0,0,0,2019,12,4,51,2,18,0,71.0,69.0,68.0,69.0,71.0,1.0,3.0,68.71428571428571,1.6035674514746303,68.42857142857143,2.027286390693241,68.57142857142857,1.8344152651674983,70.0
2019-12-19,70.0,0,0,0,2019,12,4,51,3,19,0,72.0,70.0,71.0,71.0,73.0,-2.0,0.0,69.14285714285714,2.035400978396486,68.71428571428571,2.2336094083368505,68.67857142857143,1.9446711885936439,72.0
2019-12-20,67.0,0,0,0,2019,12,4,51,4,20,0,70.0,69.0,69.0,69.0,70.0,-3.0,-2.0,69.14285714285714,2.035400978396486,68.64285714285714,2.169974932756394,68.64285714285714,1.9093199432004127,69.0
2019-12-21,67.0,0,0,0,2019,12,4,51,5,21,1,67.0,68.0,71.0,66.0,70.0,0.0,-1.0,68.85714285714286,2.193062655175193,68.5,2.210116599778234,68.57142857142857,1.9327311596416903,69.0
2019-12-22,66.0,0,0,0,2019,12,4,51,6,22,1,67.0,68.0,65.0,68.0,66.0,-1.0,-2.0,68.71428571428571,2.2886885410853774,68.21428571428571,2.118728625617477,68.60714285714286,1.8922705490198832,68.0
2019-12-23,64.0,0,0,0,2019,12,4,52,0,23,0,66.0,66.0,65.0,68.0,68.0,-2.0,-2.0,68.42857142857143,2.507132682112098,68.28571428571429,2.016416144037236,68.53571428571429,1.9528164438810518,71.0
2019-12-24,68.0,0,0,0,2019,12,4,52,1,24,0,64.0,71.0,68.0,68.0,69.0,4.0,-3.0,68.14285714285714,2.9113897843110643,68.21428571428571,2.154729018428321,68.39285714285714,2.131584104287456,68.0
2019-12-25,70.0,0,0,0,2019,12,4,52,2,25,0,68.0,72.0,69.0,70.0,69.0,2.0,-2.0,67.71428571428571,2.627691364061295,68.21428571428571,2.154729018428321,68.39285714285714,2.131584104287456,70.0
2019-12-26,69.0,0,0,0,2019,12,4,52,3,26,0,70.0,70.0,70.0,71.0,71.0,-1.0,-1.0,67.42857142857143,2.149196970742342,68.28571428571429,2.198900824313085,68.39285714285714,2.131584104287456,72.0
2019-12-27,70.0,0,0,0,2019,12,4,52,4,27,0,69.0,67.0,69.0,69.0,71.0,1.0,3.0,67.28571428571429,1.9760470401188224,68.21428571428571,2.154729018428321,68.32142857142857,2.073707923084808,70.0
2019-12-28,71.0,0,0,0,2019,12,4,52,5,28,1,70.0,67.0,68.0,66.0,68.0,1.0,4.0,67.71428571428571,2.2146697055683746,68.28571428571429,2.198900824313085,68.35714285714286,2.094336025150584,68.0
2019-12-29,66.0,0,0,0,2019,12,4,52,6,29,1,71.0,66.0,68.0,67.0,67.0,-5.0,0.0,68.28571428571429,2.4976179127511813,68.5,2.3121751331060034,68.53571428571429,2.099067568251397,68.0
2019-12-30,67.0,0,0,0,2019,12,4,1,0,30,0,66.0,64.0,66.0,71.0,69.0,1.0,3.0,68.28571428571429,2.4976179127511813,68.35714285714286,2.405351177211805,68.5,2.13437474581099,65.0
2019-12-31,68.0,0,0,0,2019,12,4,1,1,31,0,67.0,68.0,71.0,69.0,68.0,1.0,0.0,68.71428571428571,1.7994708216849489,68.42857142857143,2.3440361546924606,68.35714285714286,2.0943360251505836,69.0
2020-01-01,69.0,0,0,0,2020,1,1,1,2,1,0,68.0,70.0,72.0,68.0,69.0,1.0,-1.0,68.71428571428571,1.7994708216849489,68.21428571428571,2.2249830225305964,68.32142857142857,2.0914919613373564,69.0
2020-01-02,71.0,0,0,0,2020,1,1,1,3,2,0,69.0,69.0,70.0,71.0,70.0,2.0,2.0,68.57142857142857,1.718249385968533,68.0,1.9611613513818291,68.35714285714286,2.0943360251505836,71.0
2020-01-03,70.0,0,0,0,2020,1,1,1,4,3,0,71.0,70.0,67.0,69.0,71.0,-1.0,0.0,68.85714285714286,1.9518001458971324,68.07142857142857,2.0555473055307374,68.35714285714286,2.0943360251505836,71.0
2020-01-04,67.0,0,0,0,2020,1,1,1,5,4,1,70.0,71.0,67.0,71.0,69.0,-3.0,-4.0,68.85714285714286,1.9518001458971324,68.28571428571429,2.0913216810491644,68.39285714285714,2.114137346431608,67.0
2020-01-05,64.0,0,0,0,2020,1,1,1,6,5,1,67.0,66.0,66.0,65.0,67.0,-3.0,-2.0,68.28571428571429,1.7994708216849642,68.28571428571429,2.0913216810491644,68.25,2.0660393313097094,67.0
2020-01-06,67.0,0,0,0,2020,1,1,2,0,6,0,64.0,67.0,64.0,65.0,66.0,3.0,0.0,68.0,2.3094010767585815,68.14285714285714,2.315736894087345,68.21428571428571,2.131894355959904,66.0
2020-01-07,67.0,0,0,0,2020,1,1,2,1,7,0,67.0,68.0,68.0,68.0,68.0,0.0,-1.0,68.0,2.3094010767585815,68.35714285714286,2.023216892329271,68.28571428571429,2.0522281090659407,69.0
2020-01-08,70.0,0,0,0,2020,1,1,2,2,8,0,67.0,69.0,70.0,69.0,73.0,3.0,1.0,67.85714285714286,2.3401261667249607,68.28571428571429,2.054210364052364,68.25,2.0660393313097094,70.0
2020-01-09,72.0,0,0,0,2020,1,1,2,3,9,0,70.0,71.0,69.0,70.0,70.0,2.0,1.0,68.0,2.449489742783251,68.28571428571429,2.054210364052364,68.28571428571429,2.0880106225277,71.0
2020-01-10,69.0,0,0,0,2020,1,1,2,4,10,0,72.0,70.0,70.0,69.0,69.0,-3.0,-1.0,68.14285714285714,2.6726124191243072,68.5,2.2786635759382294,68.35714285714286,2.1809662438043182,70.0
2020-01-11,71.0,0,0,0,2020,1,1,2,5,11,1,69.0,67.0,71.0,68.0,68.0,2.0,4.0,68.0,2.581988897471681,68.42857142857143,2.2434275189911856,68.35714285714286,2.1809662438043182,70.0
2020-01-12,65.0,0,0,0,2020,1,1,2,6,12,1,71.0,64.0,66.0,68.0,67.0,-6.0,1.0,68.57142857142857,2.760262237369466,68.42857142857143,2.2434275189911856,68.46428571428571,2.235772181747823,68.0
2020-01-13,68.0,0,0,0,2020,1,1,3,0,13,0,65.0,67.0,67.0,66.0,67.0,3.0,1.0,68.71428571428571,2.4976179127511644,68.35714285714286,2.340517459456754,68.35714285714286,2.328793770019274,69.0
2020-01-14,68.0,0,0,0,2020,1,1,3,1,14,0,68.0,67.0,68.0,71.0,68.0,0.0,1.0,68.85714285714286,2.410295378065525,68.42857142857143,2.310986659558911,68.42857142857143,2.284060248095786,70.0
2020-01-15,70.0,0,0,0,2020,1,1,3,2,15,0,68.0,70.0,69.0,72.0,69.0,2.0,0.0,69.0,2.3094010767585473,68.42857142857143,2.310986659558911,68.32142857142857,2.228661306015647,71.0
2020-01-16,71.0,0,0,0,2020,1,1,3,3,16,0,70.0,72.0,71.0,70.0,71.0,1.0,-1.0,69.0,2.3094010767585473,68.5,2.345207879911695,68.25,2.136542724781079,72.0
2020-01-17,69.0,0,0,0,2020,1,1,3,4,17,0,71.0,69.0,70.0,67.0,69.0,-2.0,0.0,68.85714285714286,2.115700942049869,68.5,2.345207879911695,68.28571428571429,2.1748928088894126,71.0
2020-01-18,67.0,0,0,0,2020,1,1,3,5,18,1,69.0,71.0,67.0,67.0,66.0,-2.0,-4.0,68.85714285714286,2.115700942049869,68.42857142857143,2.310986659558911,68.35714285714286,2.163917670000372,69.0
2020-01-19,65.0,0,0,0,2020,1,1,3,6,19,1,67.0,65.0,64.0,66.0,68.0,-2.0,0.0,68.28571428571429,1.9760470401187902,68.42857142857143,2.310986659558911,68.35714285714286,2.163917670000372,68.0
2020-01-20,64.0,0,0,0,2020,1,1,4,0,20,0,65.0,68.0,67.0,64.0,68.0,-1.0,-4.0,68.28571428571429,1.9760470401187902,68.5,2.175033156245931,68.32142857142857,2.2119803667431808,71.0
2020-01-21,67.0,0,0,0,2020,1,1,4,1,21,0,64.0,68.0,67.0,68.0,68.0,3.0,-1.0,67.71428571428571,2.5634797778467076,68.28571428571429,2.4629117048595117,68.32142857142857,2.2119803667431808,71.0
2020-01-22,70.0,0,0,0,2020,1,1,4,2,22,0,67.0,70.0,70.0,70.0,70.0,3.0,0.0,67.57142857142857,2.5727509827124893,68.28571428571429,2.4629117048595117,68.28571428571429,2.2253945610567807,74.0
2020-01-23,70.0,0,0,0,2020,1,1,4,3,23,0,70.0,71.0,72.0,69.0,71.0,0.0,-1.0,67.57142857142857,2.5727509827124893,68.28571428571429,2.4629117048595117,68.28571428571429,2.2253945610567807,71.0
2020-01-24,71.0,0,0,0,2020,1,1,4,4,24,0,70.0,69.0,69.0,70.0,69.0,1.0,2.0,67.42857142857143,2.3704530408865105,68.14285714285714,2.2822776362202606,68.32142857142857,2.2452183170029243,72.0
2020-01-25,67.0,0,0,0,2020,1,1,4,5,25,1,71.0,67.0,71.0,71.0,66.0,-4.0,0.0,67.71428571428571,2.6903708365382757,68.28571428571429,2.3996336716760904,68.35714285714286,2.2805828643262145,69.0
2020-01-26,67.0,0,0,0,2020,1,1,4,6,26,1,67.0,65.0,65.0,66.0,67.0,0.0,2.0,67.71428571428571,2.6903708365382757,68.0,2.28708749958745,68.21428571428571,2.2337005147105393,69.0
2020-01-27,68.0,0,0,0,2020,1,1,5,0,27,0,67.0,64.0,68.0,67.0,71.0,1.0,4.0,68.0,2.449489742783252,68.14285714285714,2.143223411921054,68.25,2.204792759220525,69.0
2020-01-28,68.0,0,0,0,2020,1,1,5,1,28,0,68.0,67.0,68.0,68.0,69.0,0.0,1.0,68.57142857142857,1.7182493859685204,68.14285714285714,2.143223411921054,68.28571428571429,2.1918560181346205,71.0
2020-01-29,71.0,0,0,0,2020,1,1,5,2,29,0,68.0,70.0,70.0,69.0,68.0,3.0,1.0,68.71428571428571,1.6035674514746139,68.14285714285714,2.143223411921054,68.28571428571429,2.1918560181346205,69.0
2020-01-30,69.0,0,0,0,2020,1,1,5,3,30,0,71.0,70.0,71.0,71.0,71.0,-2.0,-1.0,68.85714285714286,1.772810520855891,68.21428571428571,2.224983022530593,68.35714285714286,2.2478678904486826,72.0
2020-01-31,70.0,0,0,0,2020,1,1,5,4,31,0,69.0,71.0,69.0,70.0,69.0,1.0,-1.0,68.71428571428571,1.7043362064927574,68.07142857142857,2.0926349130034168,68.28571428571429,2.1918560181346205,70.0
2020-02-01,68.0,0,0,0,2020,2,1,5,5,1,1,70.0,67.0,67.0,67.0,71.0,-2.0,1.0,68.57142857142857,1.5118578920369894,68.14285714285714,2.143223411921054,68.28571428571429,2.1918560181346205,69.0
2020-02-02,67.0,0,0,0,2020,2,1,5,6,2,1,68.0,67.0,65.0,64.0,65.0,-1.0,0.0,68.71428571428571,1.3801311186847867,68.21428571428571,2.118728625617474,68.32142857142857,2.1782352936974343,68.0
2020-02-03,69.0,0,0,0,2020,2,1,6,0,3,0,67.0,68.0,64.0,67.0,65.0,2.0,1.0,68.71428571428571,1.3801311186847867,68.35714285714286,1.94569121026801,68.42857142857143,2.026282336156606,68.0
2020-02-04,70.0,0,0,0,2020,2,1,6,1,4,0,69.0,68.0,67.0,67.0,68.0,1.0,2.0,68.85714285714286,1.345185418269169,68.71428571428571,1.4898926873369418,68.5,2.0092379244472793,71.0
2020-02-05,70.0,0,0,0,2020,2,1,6,2,5,0,70.0,71.0,70.0,70.0,69.0,0.0,-1.0,69.14285714285714,1.345185418269151,68.92857142857143,1.4392458342577998,68.60714285714286,2.0062732304281146,74.0
2020-02-06,13.8,0,0,0,2020,2,1,6,3,6,0,70.0,69.0,70.0,72.0,70.0,-56.2,-55.2,69.0,1.154700538379322,68.92857142857143,1.4392458342577998,68.60714285714286,2.0062732304281146,70.0
2020-02-07,71.0,0,0,0,2020,2,1,6,4,7,0,13.8,70.0,71.0,69.0,69.0,57.2,1.0,61.114285714285714,20.895567996701203,64.91428571428571,14.778719479391631,66.52857142857142,10.505760576512547,71.0
2020-02-08,68.0,0,0,0,2020,2,1,6,5,8,1,71.0,68.0,67.0,71.0,68.0,-3.0,0.0,61.25714285714286,20.969728749068867,64.91428571428571,14.778719479391631,66.6,10.529957264870546,70.0
2020-02-09,67.0,0,0,0,2020,2,1,6,6,9,1,68.0,67.0,67.0,65.0,68.0,-1.0,0.0,61.25714285714286,20.969728749068867,64.98571428571428,14.791986247386026,66.49285714285715,10.498745200910951,71.0
2020-02-10,66.0,0,0,0,2020,2,1,7,0,10,0,67.0,69.0,68.0,68.0,66.0,-1.0,-3.0,61.25714285714286,20.969728749068867,64.98571428571428,14.791986247386026,66.56428571428572,10.495015193669035,69.0
2020-02-11,70.0,0,0,0,2020,2,1,7,1,11,0,66.0,70.0,68.0,68.0,71.0,4.0,0.0,60.82857142857143,20.81519591434062,64.84285714285714,14.770277549900648,66.49285714285715,10.491687311653099,69.0
2020-02-12,70.0,0,0,0,2020,2,1,7,2,12,0,70.0,70.0,71.0,70.0,72.0,0.0,0.0,60.82857142857143,20.81519591434062,64.98571428571428,14.812772926033867,66.56428571428572,10.509121762147405,71.0
2020-02-13,72.0,0,0,0,2020,2,1,7,3,13,0,70.0,13.8,69.0,71.0,70.0,2.0,58.2,60.82857142857143,20.81519591434062,64.91428571428571,14.783923552440191,66.56428571428572,10.509121762147405,74.0
2020-02-14,69.0,0,0,0,2020,2,1,7,4,14,0,72.0,71.0,70.0,69.0,67.0,-3.0,-2.0,69.14285714285714,2.1930626551751873,65.12857142857142,14.869195238242291,66.6,10.526439375492831,73.0
2020-02-15,69.0,0,0,0,2020,2,1,7,5,15,1,69.0,68.0,68.0,67.0,67.0,0.0,1.0,68.85714285714286,2.0354009783964977,65.05714285714285,14.846378179709193,66.6,10.526439375492831,70.0
2020-02-16,68.0,0,0,0,2020,2,1,7,6,16,1,69.0,67.0,67.0,65.0,66.0,-1.0,1.0,69.0,2.000000000000063,65.12857142857142,14.864021019869456,66.67142857142856,10.53603541793792,71.0
2020-02-17,71.0,0,0,0,2020,2,1,8,0,17,0,68.0,66.0,69.0,64.0,64.0,3.0,5.0,69.14285714285714,1.8644544714716702,65.2,14.876103708245035,66.77857142857142,10.533662341656976,70.0
2020-02-18,68.0,0,0,0,2020,2,1,8,1,18,0,71.0,70.0,70.0,67.0,68.0,-3.0,-2.0,69.85714285714286,1.3451854182691432,65.34285714285714,14.92492568133613,67.02857142857142,10.54833169687518,71.0
2020-02-19,70.0,0,0,0,2020,2,1,8,2,19,0,68.0,70.0,70.0,70.0,70.0,2.0,0.0,69.57142857142857,1.511857892036961,65.2,14.886441947159637,67.06428571428572,10.549924145267562,73.0
2020-02-20,72.0,0,0,0,2020,2,1,8,3,20,0,70.0,72.0,13.8,70.0,69.0,2.0,0.0,69.57142857142857,1.511857892036961,65.2,14.886441947159637,67.06428571428572,10.549924145267562,73.0
2020-02-21,70.0,0,0,0,2020,2,1,8,4,21,0,72.0,69.0,71.0,71.0,70.0,-2.0,1.0,69.57142857142857,1.511857892036961,69.35714285714286,1.8232322463623947,67.13571428571429,10.577271729925316,71.0
2020-02-22,68.0,0,0,0,2020,2,1,8,5,22,1,70.0,69.0,68.0,67.0,71.0,-2.0,-1.0,69.71428571428571,1.496026483086238,69.28571428571429,1.7728105208557927,67.1,10.565422289153814,71.0
2020-02-23,68.0,0,0,0,2020,2,1,8,6,23,1,68.0,68.0,67.0,67.0,66.0,0.0,0.0,69.57142857142857,1.6183471874254232,69.28571428571429,1.7728105208557927,67.13571428571429,10.56676180418841,68.0
2020-02-24,65.0,0,0,0,2020,2,1,9,0,24,0,68.0,71.0,66.0,68.0,67.0,-3.0,-6.0,69.57142857142857,1.6183471874254232,69.35714285714286,1.6919330254585143,67.17142857142856,10.567975984175801,71.0
2020-02-25,69.0,0,0,0,2020,2,1,9,1,25,0,65.0,68.0,70.0,68.0,68.0,4.0,1.0,68.71428571428571,2.2146697055683435,69.28571428571429,1.8575654633280885,67.06428571428572,10.57447010442689,73.0
2020-02-26,69.0,0,0,0,2020,2,1,9,2,26,0,69.0,70.0,70.0,71.0,69.0,0.0,-1.0,68.85714285714286,2.1930626551751913,69.21428571428571,1.8471837786446055,67.1,10.57943497756116,72.0
2020-02-27,71.0,0,0,0,2020,2,1,9,3,27,0,69.0,72.0,72.0,69.0,71.0,2.0,-1.0,68.71428571428571,2.1380899352994582,69.14285714285714,1.8337495365063405,67.02857142857142,10.558859967322412,13.8
2020-02-28,71.0,0,0,0,2020,2,1,9,4,28,0,71.0,70.0,69.0,70.0,70.0,0.0,1.0,68.57142857142857,1.9023794624227601,69.07142857142857,1.7304639535411757,67.1,10.57943497756116,71.0
2020-02-29,67.0,0,0,0,2020,2,1,9,5,29,1,71.0,68.0,69.0,68.0,67.0,-4.0,-1.0,68.71428571428571,2.0586634591636166,69.21428571428571,1.805060042835586,67.13571428571429,10.591268741042011,72.0
2020-03-01,67.0,0,0,0,2020,3,1,9,6,1,1,67.0,68.0,68.0,67.0,64.0,0.0,-1.0,68.57142857142857,2.1491969707423078,69.07142857142857,1.8999710813299162,67.1,10.589932325877571,70.0
2020-03-02,66.0,0,0,0,2020,3,1,10,0,2,0,67.0,65.0,71.0,69.0,67.0,-1.0,1.0,68.42857142857143,2.225394561056817,69.0,1.9611613513818067,67.1,10.589932325877571,70.0
2020-03-03,69.0,0,0,0,2020,3,1,10,1,3,0,66.0,69.0,68.0,70.0,67.0,3.0,0.0,68.57142857142857,1.9880595947760826,68.64285714285714,2.0232168923292675,66.99285714285715,10.58517231866695,73.0
2020-03-04,70.0,0,0,0,2020,3,1,10,2,4,0,69.0,69.0,70.0,70.0,70.0,1.0,1.0,68.57142857142857,1.9880595947760826,68.71428571428571,2.016416144037228,66.95714285714286,10.576333768316696,73.0
2020-03-05,71.0,0,0,0,2020,3,1,10,3,5,0,70.0,71.0,72.0,13.8,72.0,1.0,0.0,68.71428571428571,2.0586634591636175,68.71428571428571,2.016416144037228,66.95714285714286,10.576333768316696,73.0
2020-03-06,70.0,0,0,0,2020,3,1,10,4,6,0,71.0,71.0,70.0,71.0,69.0,-1.0,-1.0,68.71428571428571,2.0586634591636175,68.64285714285714,1.9057460827371624,69.0,1.8658728470830375,72.0
2020-03-07,70.0,0,0,0,2020,3,1,10,5,7,1,70.0,67.0,68.0,68.0,71.0,0.0,3.0,68.57142857142857,1.9023794624227601,68.64285714285714,1.9057460827371624,68.96428571428571,1.8354965592579828,71.0
2020-03-08,68.0,0,0,0,2020,3,1,10,6,8,1,70.0,67.0,68.0,67.0,65.0,-2.0,1.0,69.0,1.8257418583506178,68.78571428571429,1.9286731759891604,69.03571428571429,1.8354965592579857,69.0
2020-03-09,69.0,0,0,0,2020,3,1,11,0,9,0,68.0,66.0,65.0,66.0,68.0,1.0,3.0,69.14285714285714,1.6761634196951154,68.78571428571429,1.9286731759891604,69.07142857142857,1.8038758976073004,70.0
2020-03-10,70.0,0,0,0,2020,3,1,11,1,10,0,69.0,69.0,69.0,70.0,68.0,1.0,1.0,69.57142857142857,0.9759000729486158,69.07142857142857,1.591529777593529,69.17857142857143,1.7008401285416117,71.0
2020-03-11,71.0,0,0,0,2020,3,1,11,2,11,0,70.0,70.0,69.0,70.0,70.0,1.0,1.0,69.71428571428571,0.9511897312114174,69.14285714285714,1.6104057232283,69.17857142857143,1.7008401285416117,74.0
2020-03-12,72.0,0,0,0,2020,3,1,11,3,12,0,71.0,71.0,71.0,72.0,71.0,1.0,1.0,69.85714285714286,1.069044967649757,69.28571428571429,1.6837947722821507,69.21428571428571,1.7289933456836373,75.0
2020-03-13,71.0,0,0,0,2020,3,1,11,4,13,0,72.0,70.0,71.0,69.0,69.0,-1.0,1.0,70.0,1.2909944487358498,69.35714285714286,1.7805419597216834,69.21428571428571,1.7289933456836373,72.0
2020-03-14,69.0,0,0,0,2020,3,1,11,5,14,1,71.0,70.0,67.0,69.0,67.0,-2.0,-1.0,70.14285714285714,1.3451854182691347,69.35714285714286,1.7805419597216834,69.28571428571429,1.7608319342087757,70.0
2020-03-15,68.0,0,0,0,2020,3,1,11,6,15,1,69.0,68.0,67.0,68.0,65.0,-1.0,0.0,70.0,1.414213562373136,69.5,1.65250392761079,69.28571428571429,1.7608319342087757,71.0
2020-03-16,71.0,0,0,0,2020,3,1,12,0,16,0,68.0,69.0,66.0,71.0,64.0,3.0,2.0,70.0,1.414213562373136,69.57142857142857,1.5548576840284354,69.28571428571429,1.7608319342087757,72.0
2020-03-17,71.0,0,0,0,2020,3,1,12,1,17,0,71.0,70.0,69.0,68.0,67.0,0.0,1.0,70.28571428571429,1.3801311186847376,69.92857142857143,1.2066664642906884,69.28571428571429,1.7608319342087757,72.0
2020-03-18,74.0,0,0,0,2020,3,1,12,2,18,0,71.0,71.0,70.0,70.0,70.0,3.0,3.0,70.42857142857143,1.397276262011567,70.07142857142857,1.2066664642906866,69.39285714285714,1.7709442075468436,72.0
2020-03-19,71.0,0,0,0,2020,3,1,12,3,19,0,74.0,72.0,71.0,72.0,70.0,-3.0,-1.0,70.85714285714286,1.9518001458970715,70.35714285714286,1.5984195490999462,69.53571428571429,1.9716911871706702,74.0
